order_id,lane,flow,lines,delay_hours,scan_miss,same_day_complete
W03434,Outbound-South,outbound,2,0.36,0,1
W03435,Outbound-North,outbound,4,0,0,1
W03436,Inbound-B,inbound,7,1.59,0,0
W03437,Returns,return,7,2.7,0,0
W03438,Returns,return,8,1.58,0,0
W03439,Inbound-B,inbound,3,1.38,0,0
W03440,Outbound-South,outbound,7,2.15,0,0
W03441,Inbound-B,inbound,2,1.94,0,0
W03442,Inbound-A,inbound,5,0.28,0,1
W03443,Outbound-South,outbound,2,1.48,0,0
W03444,Inbound-A,inbound,5,0,0,1
W03445,Outbound-North,outbound,6,1.12,0,0
W03446,Outbound-South,outbound,3,2.65,0,0
W03447,Outbound-North,outbound,2,2.59,1,0
W03448,Outbound-South,outbound,6,4.83,0,0
W03449,Outbound-South,outbound,1,1.64,0,0
W03450,Outbound-South,outbound,3,1.84,0,0
W03451,Inbound-B,inbound,4,2.36,0,0
W03452,Inbound-A,inbound,8,0.88,0,1
W03453,Outbound-South,outbound,1,4.27,0,0
W03454,Outbound-North,outbound,4,0.17,0,1
W03455,Outbound-South,outbound,3,4.3,0,0
W03456,Inbound-B,inbound,4,1.61,0,0
W03457,Inbound-A,inbound,8,0.49,0,1
W03458,Outbound-North,outbound,2,0.22,0,1
W03459,Outbound-North,outbound,8,1.88,0,0
W03460,Outbound-North,outbound,6,2.09,0,0
W03461,Inbound-A,inbound,7,1.26,0,0
W03462,Outbound-North,outbound,4,1.76,0,0
W03463,Outbound-North,outbound,5,0.44,0,1
W03464,Outbound-South,outbound,1,2.84,0,0
W03465,Inbound-B,inbound,6,1.6,0,0
W03466,Outbound-South,outbound,2,1.98,0,0
W03467,Inbound-A,inbound,5,1.09,0,0
W03468,Outbound-North,outbound,1,1.41,0,0
W03469,Returns,return,5,0.0,0,1
W03470,Outbound-North,outbound,4,1.6,0,0
W03471,Outbound-North,outbound,5,1.62,0,0
W03472,Outbound-South,outbound,5,2.99,0,0
W03473,Outbound-South,outbound,8,1.84,0,0
W03474,Outbound-South,outbound,4,0.0,0,1
W03475,Returns,return,5,4.32,0,0
W03476,Outbound-South,outbound,5,0.08,0,1
W03477,Inbound-B,inbound,8,0,0,1
W03478,Inbound-B,inbound,3,0,0,1
W03479,Outbound-North,outbound,3,2.39,0,0
W03480,Inbound-A,inbound,7,0,0,1
W03481,Inbound-A,inbound,3,1.36,1,0
W03482,Outbound-North,outbound,8,1.79,0,0
W03483,Inbound-A,inbound,6,0.48,0,1
W03484,Outbound-North,outbound,7,1.32,0,0
W03485,Inbound-A,inbound,2,0,0,1
W03486,Inbound-A,inbound,4,0,0,1
W03487,Outbound-South,outbound,2,0.43,0,1
W03488,Outbound-North,outbound,4,0.97,0,1
W03489,Returns,return,5,0.8,0,1
W03490,Outbound-South,outbound,6,1.36,0,0
W03491,Outbound-South,outbound,1,3.04,0,0
W03492,Outbound-North,outbound,4,0.83,0,1
W03493,Outbound-North,outbound,8,1.9,0,0
W03494,Outbound-North,outbound,7,0.82,0,1
W03495,Inbound-B,inbound,8,1.92,0,0
W03496,Inbound-B,inbound,1,0.29,0,1
W03497,Inbound-A,inbound,6,0.58,0,1
W03498,Outbound-South,outbound,4,0.0,0,1
W03499,Outbound-North,outbound,2,0.4,0,1
W03500,Inbound-B,inbound,8,1.46,0,0
W03501,Inbound-A,inbound,4,0,0,1
W03502,Outbound-North,outbound,8,2.78,0,0
W03503,Outbound-South,outbound,8,0.0,0,1
W03504,Outbound-North,outbound,2,3.06,0,0
W03505,Returns,return,1,3.5,0,0
W03506,Inbound-A,inbound,8,0,0,1
W03507,Inbound-A,inbound,5,1.49,0,0
W03508,Outbound-South,outbound,5,0.0,0,1
W03509,Outbound-North,outbound,3,0.73,0,1
W03510,Inbound-B,inbound,2,0.32,0,1
W03511,Inbound-B,inbound,1,0,0,1
W03512,Inbound-B,inbound,4,0,0,1
W03513,Outbound-North,outbound,7,0,0,1
W03514,Inbound-B,inbound,1,0,0,1
W03515,Inbound-B,inbound,6,0,0,1
W03516,Returns,return,7,1.64,0,0
W03517,Outbound-South,outbound,5,4.35,0,0
W03518,Outbound-North,outbound,7,2.24,0,0
W03519,Inbound-A,inbound,8,1.34,0,0
W03520,Inbound-A,inbound,3,0,0,1
W03521,Inbound-B,inbound,1,0.8,0,1
W03522,Outbound-North,outbound,3,1.18,0,0
W03523,Outbound-North,outbound,2,0,0,1
W03524,Returns,return,4,0.0,0,1
W03525,Outbound-North,outbound,5,1.52,0,0
W03526,Outbound-North,outbound,6,1.39,0,0
W03527,Outbound-South,outbound,2,3.05,0,0
W03528,Outbound-South,outbound,6,3.63,0,0
W03529,Outbound-North,outbound,4,2.09,0,0
W03530,Inbound-A,inbound,5,0,0,1
W03531,Outbound-South,outbound,4,0.0,1,1
W03532,Inbound-B,inbound,8,0,0,1
W03533,Returns,return,5,0.0,0,1
W03534,Inbound-B,inbound,4,0,0,1
W03535,Inbound-A,inbound,8,2.09,0,0
W03536,Outbound-North,outbound,8,1.44,0,0
W03537,Returns,return,3,1.07,0,0
W03538,Inbound-B,inbound,4,0,0,1
W03539,Inbound-B,inbound,6,1.24,0,0
W03540,Inbound-A,inbound,3,0.66,0,1
W03541,Inbound-B,inbound,5,1.72,0,0
W03542,Inbound-A,inbound,3,0.77,0,1
W03543,Outbound-North,outbound,7,1.42,0,0
W03544,Returns,return,2,2.65,0,0
W03545,Outbound-South,outbound,3,1.24,0,0
W03546,Inbound-A,inbound,5,0,0,1
W03547,Outbound-North,outbound,2,1.97,0,0
W03548,Inbound-B,inbound,5,3.0,0,0
W03549,Outbound-North,outbound,4,2.2,0,0
W03550,Outbound-South,outbound,4,1.08,0,0
W03551,Inbound-A,inbound,8,0,0,1
W03552,Inbound-B,inbound,5,1.17,0,0
W03553,Outbound-North,outbound,3,1.92,0,0
W03554,Outbound-South,outbound,6,3.53,0,0
W03555,Inbound-B,inbound,4,0.22,0,1
W03556,Inbound-B,inbound,8,1.3,0,0
W03557,Outbound-South,outbound,5,5.0,0,0
W03558,Inbound-B,inbound,5,0,0,1
W03559,Returns,return,5,1.33,0,0
W03560,Outbound-South,outbound,6,0.68,0,1
W03561,Outbound-South,outbound,3,3.74,0,0
W03562,Inbound-B,inbound,4,0.94,0,1
W03563,Outbound-North,outbound,5,2.37,0,0
W03564,Inbound-A,inbound,8,1.03,0,0
W03565,Inbound-B,inbound,5,0,0,1
W03566,Outbound-South,outbound,3,3.15,0,0
W03567,Outbound-North,outbound,4,1.51,0,0
W03568,Returns,return,6,1.34,0,0
W03569,Outbound-North,outbound,1,1.47,0,0
W03570,Outbound-North,outbound,8,1.37,0,0
W03571,Returns,return,5,1.52,0,0
W03572,Outbound-South,outbound,2,0.52,0,1
W03573,Inbound-A,inbound,3,0.64,0,1
W03574,Outbound-South,outbound,8,3.51,0,0
W03575,Inbound-B,inbound,4,0,0,1
W03576,Outbound-South,outbound,4,0.0,0,1
W03577,Outbound-North,outbound,2,0,0,1
W03578,Outbound-North,outbound,8,1.29,0,0
W03579,Outbound-South,outbound,4,0.0,0,1
W03580,Outbound-South,outbound,1,1.4,1,0
W03581,Outbound-North,outbound,6,0.66,0,1
W03582,Inbound-A,inbound,1,0.91,0,1
W03583,Outbound-South,outbound,8,1.64,0,0
W03584,Outbound-North,outbound,8,1.81,0,0
W03585,Outbound-North,outbound,6,2.06,0,0
W03586,Outbound-North,outbound,5,1.16,0,0
W03587,Inbound-A,inbound,4,0.02,0,1
W03588,Inbound-A,inbound,4,0.8,0,1
W03589,Outbound-South,outbound,7,0.0,0,1
W03590,Inbound-A,inbound,4,0.58,0,1
W03591,Outbound-South,outbound,8,4.63,0,0
W03592,Returns,return,3,3.69,0,0
W03593,Inbound-B,inbound,5,1.16,0,0
W03594,Outbound-South,outbound,2,2.7,0,0
W03595,Outbound-North,outbound,1,1.6,0,0
W03596,Outbound-South,outbound,3,3.91,0,0
W03597,Inbound-B,inbound,1,0,0,1
W03598,Inbound-B,inbound,5,1.3,0,0
W03599,Inbound-B,inbound,6,0,0,1
W03600,Inbound-A,inbound,4,0,0,1
W03601,Outbound-South,outbound,3,3.15,0,0
W03602,Outbound-South,outbound,2,2.76,0,0
W03603,Returns,return,6,0.6,0,1
W03604,Outbound-North,outbound,5,0.39,0,1
W03605,Inbound-B,inbound,3,0.18,0,1
W03606,Outbound-North,outbound,2,2.04,0,0
W03607,Outbound-South,outbound,8,2.23,0,0
W03608,Inbound-B,inbound,3,0,0,1
W03609,Outbound-North,outbound,6,0.9,0,1
W03610,Outbound-North,outbound,8,0.9,0,1
W03611,Inbound-B,inbound,7,0.62,0,1
W03612,Outbound-South,outbound,5,2.86,0,0
W03613,Inbound-A,inbound,3,0.73,0,1
W03614,Outbound-North,outbound,2,1.78,0,0
W03615,Outbound-South,outbound,4,2.29,0,0
W03616,Inbound-A,inbound,8,1.58,0,0
W03617,Inbound-B,inbound,5,1.76,0,0
W03618,Returns,return,1,1.19,0,0
W03619,Outbound-North,outbound,2,3.59,0,0
W03620,Outbound-North,outbound,4,1.76,0,0
W03621,Inbound-B,inbound,3,0.23,0,1
W03622,Outbound-South,outbound,7,2.52,0,0
W03623,Inbound-A,inbound,3,0,0,1
W03624,Outbound-South,outbound,2,2.07,0,0
W03625,Returns,return,4,1.64,0,0
W03626,Inbound-B,inbound,2,1.29,0,0
W03627,Inbound-B,inbound,4,0.94,0,1
W03628,Inbound-B,inbound,4,1.46,0,0
W03629,Outbound-North,outbound,7,0.31,0,1
W03630,Outbound-North,outbound,7,2.1,0,0
W03631,Outbound-South,outbound,3,0.0,0,1
W03632,Inbound-A,inbound,6,0.46,0,1
W03633,Outbound-South,outbound,3,1.55,0,0
W03634,Outbound-South,outbound,8,1.21,0,0
W03635,Inbound-A,inbound,3,0.74,0,1
W03636,Inbound-A,inbound,8,1.23,0,0
W03637,Inbound-B,inbound,2,0,0,1
W03638,Outbound-South,outbound,1,0.47,1,1
W03639,Outbound-South,outbound,2,1.03,0,0
W03640,Outbound-North,outbound,1,1.45,0,0
W03641,Outbound-North,outbound,4,1.2,0,0
W03642,Outbound-South,outbound,3,2.67,0,0
W03643,Outbound-South,outbound,7,4.32,0,0
W03644,Returns,return,7,4.02,0,0
W03645,Returns,return,4,0.36,0,1
W03646,Inbound-A,inbound,4,0,0,1
W03647,Inbound-A,inbound,1,2.23,0,0
W03648,Outbound-South,outbound,7,3.89,0,0
W03649,Outbound-North,outbound,4,3.29,0,0
W03650,Inbound-B,inbound,5,0,0,1
W03651,Inbound-A,inbound,3,0.27,0,1
W03652,Inbound-B,inbound,3,2.48,0,0
W03653,Outbound-North,outbound,5,0.6,0,1
W03654,Inbound-B,inbound,4,1.55,0,0
W03655,Inbound-A,inbound,2,2.76,0,0
W03656,Inbound-B,inbound,1,1.64,0,0
W03657,Inbound-B,inbound,4,1.61,0,0
W03658,Outbound-South,outbound,6,0.0,1,1
W03659,Inbound-B,inbound,8,2.66,0,0
W03660,Outbound-North,outbound,4,0.53,0,1
W03661,Outbound-North,outbound,5,1.75,0,0
W03662,Inbound-B,inbound,4,2.57,0,0
W03663,Inbound-A,inbound,1,1.59,0,0
W03664,Outbound-North,outbound,7,2.46,0,0
W03665,Inbound-A,inbound,6,1.46,0,0
W03666,Outbound-South,outbound,3,3.05,0,0
W03667,Inbound-A,inbound,3,0.11,0,1
W03668,Inbound-A,inbound,5,0.2,0,1
W03669,Inbound-A,inbound,6,1.5,0,0
W03670,Outbound-North,outbound,5,1.92,0,0
W03671,Inbound-A,inbound,4,0.77,0,1
W03672,Outbound-South,outbound,8,3.68,0,0
W03673,Outbound-North,outbound,5,0.02,0,1
W03674,Outbound-North,outbound,3,0,0,1
W03675,Returns,return,8,2.54,0,0
W03676,Outbound-North,outbound,2,0,0,1
W03677,Inbound-B,inbound,5,3.66,0,0
W03678,Outbound-North,outbound,8,1.78,0,0
W03679,Outbound-South,outbound,6,3.86,0,0
W03680,Outbound-South,outbound,4,0.0,1,1
W03681,Inbound-A,inbound,1,0,0,1
W03682,Outbound-South,outbound,5,3.16,0,0
W03683,Inbound-A,inbound,5,0,0,1
W03684,Outbound-North,outbound,3,4.3,0,0
W03685,Inbound-B,inbound,3,0.47,0,1
W03686,Inbound-A,inbound,1,0.24,0,1
W03687,Outbound-South,outbound,3,3.02,0,0
W03688,Outbound-North,outbound,3,0.19,0,1
W03689,Outbound-North,outbound,2,0,0,1
W03690,Inbound-B,inbound,8,0,0,1
W03691,Inbound-B,inbound,4,1.81,0,0
W03692,Outbound-South,outbound,4,3.53,0,0
W03693,Outbound-South,outbound,5,4.36,0,0
W03694,Inbound-B,inbound,8,0.32,0,1
W03695,Outbound-South,outbound,5,3.87,0,0
W03696,Outbound-North,outbound,8,0.87,0,1
W03697,Outbound-South,outbound,1,0.0,0,1
W03698,Inbound-B,inbound,3,0.05,0,1
W03699,Inbound-A,inbound,4,0,0,1
W03700,Outbound-North,outbound,6,0.99,0,1
W03701,Inbound-B,inbound,1,0.44,0,1
W03702,Inbound-B,inbound,2,1.8,0,0
W03703,Inbound-A,inbound,3,1.46,0,0
W03704,Outbound-North,outbound,6,2.27,0,0
W03705,Outbound-North,outbound,8,3.32,0,0
W03706,Inbound-A,inbound,1,0.47,0,1
W03707,Inbound-B,inbound,8,0,0,1
W03708,Inbound-A,inbound,2,0,0,1
W03709,Outbound-South,outbound,5,1.1,0,0
W03710,Outbound-South,outbound,2,2.49,1,0
W03711,Inbound-A,inbound,3,1.1,0,0
W03712,Inbound-A,inbound,7,2.54,0,0
W03713,Inbound-B,inbound,1,0,0,1
W03714,Outbound-North,outbound,8,0.9,0,1
W03715,Inbound-B,inbound,8,0.47,0,1
W03716,Outbound-South,outbound,8,1.99,0,0
W03717,Inbound-B,inbound,4,0.94,0,1
W03718,Outbound-South,outbound,6,0.0,0,1
W03719,Inbound-B,inbound,7,0,0,1
W03720,Outbound-South,outbound,8,2.63,0,0
W03721,Inbound-A,inbound,3,0,0,1
W03722,Returns,return,5,0.33,0,1
W03723,Outbound-South,outbound,4,3.66,0,0
W03724,Inbound-A,inbound,5,1.22,0,0
W03725,Inbound-B,inbound,1,0.47,0,1
W03726,Outbound-North,outbound,3,1.69,0,0
W03727,Outbound-South,outbound,2,0.62,0,1
W03728,Returns,return,5,0.0,0,1
W03729,Outbound-North,outbound,7,0.65,0,1
W03730,Outbound-North,outbound,8,2.44,0,0
W03731,Outbound-South,outbound,2,2.49,0,0
W03732,Outbound-North,outbound,7,1.22,0,0
W03733,Inbound-B,inbound,2,1.58,0,0
W03734,Outbound-North,outbound,2,0.11,0,1
W03735,Inbound-B,inbound,2,0.82,0,1
W03736,Inbound-A,inbound,5,0.47,0,1
W03737,Returns,return,7,0.0,0,1
W03738,Outbound-North,outbound,3,1.18,0,0
W03739,Outbound-South,outbound,1,2.81,0,0
W03740,Outbound-South,outbound,2,3.05,1,0
W03741,Outbound-South,outbound,6,1.06,0,0
W03742,Outbound-North,outbound,3,0.53,0,1
W03743,Returns,return,7,0.62,0,1
W03744,Outbound-North,outbound,7,0.34,0,1
W03745,Outbound-South,outbound,3,0.46,1,1
W03746,Outbound-South,outbound,1,2.24,0,0
W03747,Returns,return,8,1.05,0,0
W03748,Outbound-South,outbound,6,0.0,0,1
W03749,Inbound-A,inbound,3,2.61,0,0
W03750,Outbound-North,outbound,4,0.57,0,1
W03751,Outbound-North,outbound,2,0.24,0,1
W03752,Returns,return,4,0.0,0,1
W03753,Outbound-North,outbound,8,1.58,0,0
W03754,Returns,return,2,2.13,0,0
W03755,Outbound-South,outbound,4,1.91,1,0
W03756,Returns,return,6,0.0,0,1
W03757,Outbound-South,outbound,1,2.49,1,0
W03758,Inbound-A,inbound,7,3.12,0,0
W03759,Inbound-A,inbound,6,1.27,0,0
W03760,Outbound-South,outbound,2,0.0,0,1
W03761,Inbound-A,inbound,6,0,0,1
W03762,Inbound-A,inbound,4,0,0,1
W03763,Outbound-South,outbound,4,1.19,0,0
W03764,Returns,return,1,0.29,0,1
W03765,Outbound-North,outbound,2,1.52,0,0
W03766,Outbound-South,outbound,2,0.0,1,1
W03767,Inbound-A,inbound,2,1.16,0,0
W03768,Outbound-North,outbound,1,0,0,1
W03769,Outbound-North,outbound,8,0,0,1
W03770,Inbound-B,inbound,6,1.15,0,0
W03771,Inbound-B,inbound,6,1.22,0,0
W03772,Inbound-A,inbound,5,0,0,1
W03773,Inbound-A,inbound,6,0.65,0,1
W03774,Outbound-North,outbound,6,1.05,0,0
W03775,Outbound-South,outbound,8,1.56,0,0
W03776,Outbound-South,outbound,2,4.23,0,0
W03777,Inbound-B,inbound,3,0,0,1
W03778,Inbound-B,inbound,2,2.39,0,0
W03779,Outbound-North,outbound,1,0.64,0,1
W03780,Inbound-B,inbound,5,1.28,0,0
W03781,Outbound-North,outbound,2,1.98,0,0
W03782,Returns,return,2,0.33,0,1
W03783,Outbound-North,outbound,8,0.09,0,1
W03784,Inbound-B,inbound,1,1.71,0,0
W03785,Inbound-B,inbound,6,2.1,0,0
W03786,Inbound-A,inbound,5,0,0,1
W03787,Inbound-A,inbound,8,0,0,1
W03788,Outbound-North,outbound,6,1.53,0,0
W03789,Inbound-B,inbound,1,1.18,1,0
W03790,Inbound-A,inbound,4,0,0,1
W03791,Inbound-B,inbound,8,1.1,0,0
W03792,Inbound-B,inbound,5,2.24,0,0
W03793,Outbound-North,outbound,3,0.42,0,1
W03794,Inbound-A,inbound,2,0,0,1
W03795,Inbound-A,inbound,4,0.57,0,1
W03796,Inbound-A,inbound,7,0,0,1
W03797,Outbound-North,outbound,1,1.08,0,0
W03798,Inbound-A,inbound,2,0,0,1
W03799,Outbound-South,outbound,5,1.93,0,0
W03800,Inbound-A,inbound,3,0,0,1
W03801,Outbound-North,outbound,3,2.19,0,0
W03802,Inbound-A,inbound,5,0.53,0,1
W03803,Inbound-B,inbound,6,1.23,0,0
W03804,Inbound-B,inbound,6,2.71,0,0
W03805,Outbound-North,outbound,2,1.92,0,0
W03806,Outbound-South,outbound,2,1.7,0,0
W03807,Outbound-North,outbound,7,0,0,1
W03808,Outbound-North,outbound,8,1.14,0,0
W03809,Inbound-A,inbound,4,0.16,0,1
W03810,Outbound-North,outbound,8,1.79,0,0
W03811,Returns,return,6,3.23,0,0
W03812,Outbound-North,outbound,2,3.54,0,0
W03813,Inbound-A,inbound,5,0.24,0,1
W03814,Outbound-North,outbound,1,2.1,0,0
W03815,Inbound-A,inbound,3,1.35,0,0
W03816,Outbound-South,outbound,4,2.22,0,0
W03817,Outbound-North,outbound,3,0.51,0,1
W03818,Inbound-B,inbound,5,1.11,0,0
W03819,Outbound-South,outbound,2,2.89,0,0
W03820,Inbound-B,inbound,6,1.73,0,0
W03821,Inbound-A,inbound,8,0.39,0,1
W03822,Outbound-South,outbound,2,2.45,0,0
W03823,Inbound-A,inbound,7,2.98,0,0
W03824,Inbound-A,inbound,1,1.11,0,0
W03825,Outbound-South,outbound,7,4.14,0,0
W03826,Inbound-A,inbound,8,0.84,0,1
W03827,Inbound-A,inbound,8,2.56,0,0
W03828,Inbound-A,inbound,5,0,0,1
W03829,Outbound-South,outbound,6,0.84,0,1
W03830,Outbound-North,outbound,2,2.1,0,0
W03831,Inbound-A,inbound,5,1.47,0,0
W03832,Returns,return,3,2.72,0,0
W03833,Outbound-South,outbound,6,3.07,0,0
W03834,Outbound-South,outbound,7,0.35,0,1
W03835,Outbound-North,outbound,1,1.96,0,0
W03836,Returns,return,5,2.61,0,0
W03837,Inbound-B,inbound,6,1.85,0,0
W03838,Inbound-B,inbound,1,0.56,0,1
W03839,Outbound-North,outbound,8,3.01,0,0
W03840,Outbound-North,outbound,3,1.55,0,0
W03841,Inbound-B,inbound,1,0.38,0,1
W03842,Inbound-A,inbound,1,3.88,0,0
W03843,Outbound-South,outbound,7,2.24,0,0
W03844,Outbound-South,outbound,7,2.28,0,0
W03845,Inbound-A,inbound,5,1.68,0,0
W03846,Outbound-North,outbound,6,1.03,0,0
W03847,Returns,return,4,3.12,0,0
W03848,Outbound-South,outbound,3,1.7,0,0
W03849,Inbound-A,inbound,4,2.33,0,0
W03850,Outbound-North,outbound,6,0,0,1
W03851,Inbound-B,inbound,1,0,0,1
W03852,Outbound-South,outbound,3,3.86,0,0
W03853,Inbound-B,inbound,8,1.53,0,0
W03854,Inbound-A,inbound,7,2.2,0,0
W03855,Outbound-South,outbound,3,2.65,0,0
W03856,Inbound-A,inbound,8,0,0,1
W03857,Inbound-B,inbound,7,0.29,0,1
W03858,Inbound-A,inbound,3,0,0,1
W03859,Inbound-A,inbound,8,0.5,0,1
W03860,Outbound-South,outbound,1,0.14,0,1
W03861,Inbound-A,inbound,2,0,0,1
W03862,Inbound-B,inbound,1,0.84,0,1
W03863,Outbound-South,outbound,6,4.47,0,0
W03864,Outbound-South,outbound,4,3.64,0,0
W03865,Outbound-North,outbound,8,0.26,0,1
W03866,Outbound-North,outbound,4,1.46,0,0
W03867,Returns,return,6,1.55,0,0
W03868,Outbound-South,outbound,4,0.17,0,1
W03869,Returns,return,4,0.63,0,1
W03870,Outbound-North,outbound,7,0.97,0,1
W03871,Inbound-A,inbound,7,1.44,0,0
W03872,Outbound-North,outbound,6,2.25,0,0
W03873,Inbound-A,inbound,5,1.59,0,0
W03874,Returns,return,6,0.0,0,1
W03875,Inbound-A,inbound,8,0.14,0,1
W03876,Inbound-B,inbound,5,0,0,1
W03877,Inbound-B,inbound,7,0,0,1
W03878,Inbound-A,inbound,3,0,0,1
W03879,Inbound-B,inbound,3,1.39,0,0
W03880,Returns,return,6,1.71,0,0
W03881,Outbound-North,outbound,4,0.55,0,1
W03882,Inbound-A,inbound,3,2.15,0,0
W03883,Outbound-South,outbound,8,2.94,0,0
W03884,Outbound-South,outbound,3,5.0,0,0
W03885,Inbound-A,inbound,6,0,0,1
W03886,Inbound-B,inbound,4,1.08,0,0
W03887,Outbound-South,outbound,6,0.0,0,1
W03888,Outbound-North,outbound,2,0.71,0,1
W03889,Inbound-A,inbound,1,1.02,0,0
W03890,Outbound-North,outbound,5,2.09,0,0
W03891,Outbound-South,outbound,5,1.51,0,0
W03892,Inbound-A,inbound,8,1.45,0,0
W03893,Inbound-B,inbound,5,0.87,0,1
W03894,Outbound-South,outbound,8,0.79,0,1
W03895,Inbound-B,inbound,8,0.35,0,1
W03896,Outbound-North,outbound,4,1.04,0,0
W03897,Outbound-South,outbound,8,2.92,0,0
W03898,Outbound-South,outbound,5,2.93,0,0
W03899,Inbound-A,inbound,8,2.26,1,0
W03900,Outbound-North,outbound,8,0.26,0,1
W03901,Inbound-A,inbound,3,1.66,0,0
W03902,Inbound-B,inbound,3,0,0,1
W03903,Inbound-B,inbound,8,2.23,0,0
W03904,Outbound-North,outbound,2,0.05,0,1
W03905,Inbound-A,inbound,5,2.02,0,0
W03906,Outbound-South,outbound,3,2.2,0,0
W03907,Outbound-South,outbound,8,1.72,0,0
W03908,Inbound-A,inbound,6,1.28,0,0
W03909,Outbound-South,outbound,4,0.14,0,1
W03910,Returns,return,7,2.93,0,0
W03911,Outbound-South,outbound,7,3.44,0,0
W03912,Inbound-A,inbound,3,0.95,0,1
W03913,Outbound-North,outbound,8,0.1,0,1
W03914,Inbound-B,inbound,6,2.15,0,0
W03915,Inbound-A,inbound,4,1.6,0,0
W03916,Outbound-North,outbound,1,1.98,0,0
W03917,Inbound-A,inbound,4,0,0,1
W03918,Outbound-South,outbound,6,3.0,1,0
W03919,Inbound-A,inbound,3,2.68,0,0
W03920,Inbound-A,inbound,7,3.04,0,0
W03921,Inbound-B,inbound,4,1.92,0,0
W03922,Inbound-B,inbound,5,0.88,0,1
W03923,Returns,return,5,2.52,0,0
W03924,Inbound-A,inbound,8,0.98,0,1
W03925,Inbound-B,inbound,5,1.89,0,0
W03926,Inbound-A,inbound,7,0,0,1
W03927,Inbound-B,inbound,2,0.64,0,1
W03928,Outbound-South,outbound,1,4.13,0,0
W03929,Outbound-North,outbound,4,1.59,0,0
W03930,Outbound-South,outbound,7,0.0,0,1
W03931,Inbound-B,inbound,4,2.48,0,0
W03932,Outbound-South,outbound,5,0.0,0,1
W03933,Outbound-South,outbound,5,0.3,0,1
W03934,Inbound-B,inbound,3,0.53,0,1
W03935,Outbound-North,outbound,1,0.48,0,1
W03936,Outbound-South,outbound,3,2.88,0,0
W03937,Outbound-North,outbound,6,2.96,0,0
W03938,Outbound-North,outbound,2,3.32,0,0
W03939,Outbound-North,outbound,5,2.35,0,0
W03940,Inbound-B,inbound,7,1.02,0,0
W03941,Inbound-A,inbound,8,0.99,0,1
W03942,Outbound-South,outbound,2,3.98,0,0
W03943,Outbound-South,outbound,7,1.47,0,0
W03944,Inbound-B,inbound,6,1.49,0,0
W03945,Inbound-B,inbound,7,1.66,0,0
W03946,Outbound-North,outbound,4,1.69,0,0
W03947,Inbound-B,inbound,3,1.26,0,0
W03948,Outbound-North,outbound,7,1.35,0,0
W03949,Outbound-North,outbound,6,1.98,0,0
W03950,Outbound-North,outbound,3,1.07,0,0
W03951,Outbound-South,outbound,4,2.59,0,0
W03952,Outbound-South,outbound,6,1.1,0,0
W03953,Outbound-South,outbound,7,3.28,0,0
W03954,Inbound-B,inbound,8,1.52,0,0
W03955,Returns,return,7,1.65,0,0
W03956,Outbound-North,outbound,7,0.45,0,1
W03957,Outbound-North,outbound,8,2.23,0,0
W03958,Outbound-North,outbound,6,0.27,0,1
W03959,Outbound-South,outbound,5,1.53,1,0
W03960,Outbound-North,outbound,4,3.14,0,0
W03961,Outbound-North,outbound,2,2.07,0,0
W03962,Outbound-South,outbound,5,3.13,0,0
W03963,Outbound-South,outbound,5,4.42,0,0
W03964,Inbound-A,inbound,6,0.28,0,1
W03965,Outbound-North,outbound,7,1.99,0,0
W03966,Outbound-North,outbound,6,0.65,0,1
W03967,Outbound-South,outbound,6,5.95,0,0
W03968,Outbound-South,outbound,3,0.0,0,1
W03969,Outbound-South,outbound,8,3.74,0,0
W03970,Inbound-A,inbound,7,1.96,0,0
W03971,Inbound-B,inbound,5,0.58,0,1
W03972,Outbound-North,outbound,2,3.06,0,0
W03973,Outbound-South,outbound,8,0.0,0,1
W03974,Inbound-B,inbound,8,1.66,0,0
W03975,Outbound-North,outbound,5,0.79,0,1
W03976,Outbound-South,outbound,1,3.16,0,0
W03977,Outbound-North,outbound,4,0.46,0,1
W03978,Outbound-North,outbound,4,1.63,0,0
W03979,Outbound-South,outbound,5,0.75,0,1
W03980,Inbound-A,inbound,2,0,0,1
W03981,Outbound-North,outbound,1,1.32,0,0
W03982,Outbound-North,outbound,1,0.41,0,1
W03983,Returns,return,6,0.0,0,1
W03984,Returns,return,8,0.47,0,1
W03985,Outbound-South,outbound,2,8.39,0,0
W03986,Returns,return,3,1.29,0,0
W03987,Inbound-A,inbound,2,0.75,0,1
W03988,Outbound-North,outbound,3,0.65,0,1
W03989,Outbound-South,outbound,1,0.22,0,1
W03990,Inbound-A,inbound,7,1.29,0,0
W03991,Inbound-A,inbound,5,1.49,0,0
W03992,Inbound-A,inbound,5,0,0,1
W03993,Outbound-North,outbound,7,1.83,0,0
W03994,Inbound-A,inbound,4,1.36,0,0
W03995,Outbound-North,outbound,4,1.06,0,0
W03996,Outbound-North,outbound,1,1.42,0,0
W03997,Inbound-B,inbound,6,0.64,0,1
W03998,Inbound-A,inbound,7,0,0,1
W03999,Inbound-A,inbound,4,0.87,0,1
W04000,Outbound-North,outbound,4,0.81,0,1
W04001,Outbound-North,outbound,2,1.41,0,0
W04002,Inbound-B,inbound,4,1.82,0,0
W04003,Inbound-B,inbound,1,0,0,1
W04004,Outbound-South,outbound,3,4.48,0,0
W04005,Outbound-North,outbound,1,1.63,0,0
W04006,Inbound-A,inbound,4,0,0,1
